Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2014/12/03 00:00:00;2014/12/03 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.375;0.375;mg-m3;100.0;100;100.0;R;1;48.859001;2.351
2014/12/04 00:00:00;2014/12/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.7;1.7;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2014/12/04 00:00:00;2014/12/04 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.6;0.6;mg-m3;100.0;100;100.0;R;1;48.859001;2.351
2014/12/05 00:00:00;2014/12/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.9;1.9;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2014/12/05 00:00:00;2014/12/05 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.55;0.55;mg-m3;92.0;100;92.0;R;1;48.859001;2.351
2014/12/06 00:00:00;2014/12/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.375;1.375;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2014/12/06 00:00:00;2014/12/06 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.425;0.425;mg-m3;100.0;100;100.0;R;1;48.859001;2.351
2014/12/07 00:00:00;2014/12/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;0.933;0.93333;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
2014/12/07 00:00:00;2014/12/07 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04143;PARIS Centre;Urbaine;CO;Fond;Oui;mesures fixes;Max. journalier moy. hor.;0.425;0.425;mg-m3;100.0;100;100.0;R;1;48.859001;2.351
2014/12/08 00:00:00;2014/12/08 23:59:59;AIRPARIF;FR04A01;ILE-DE-FRANCE-PARIS;FR04012;Place Victor Basch;Urbaine;CO;Trafic;Oui;mesures fixes;Max. journalier moy. hor.;1.45;1.45;mg-m3;100.0;100;100.0;R;1;48.827778;2.3275
